,Customer ID,Age,MonthlyUsage,Payment Method,Tenure in Months,Churn
40,2040-VZIKE,56,190,Mailed Check,32,0
41,9070-BCKQP,20,103,Credit Card,18,0
42,0655-YDGFJ,34,158,Bank Withdrawal,21,0
43,2259-OUUSZ,28,341,Credit Card,29,0
44,8007-YYPWD,52,313,Bank Withdrawal,28,0
45,8079-XRJRS,39,599,Bank Withdrawal,20,1
46,0945-TSONX,22,195,Credit Card,19,0
47,4307-KWMXE,53,175,Bank Withdrawal,30,0
48,0906-QVPMS,29,176,Bank Withdrawal,21,0
49,3643-AHCFP,74,254,Bank Withdrawal,22,1
50,9833-TGFHX,62,303,Bank Withdrawal,28,0
51,2357-COQEK,79,256,Bank Withdrawal,35,1
52,7636-XUHWW,56,327,Credit Card,17,0
53,7501-VTYLJ,21,330,Credit Card,17,0
54,5676-CFLYY,30,58,Credit Card,25,0
55,2391-SOORI,40,580,Bank Withdrawal,38,1
56,4163-HFTUK,34,179,Bank Withdrawal,18,0
57,5060-TQUQN,19,51,Bank Withdrawal,19,0
58,0621-JFHOL,41,295,Mailed Check,33,0
59,7161-DFHUF,55,79,Credit Card,31,0
60,9777-WJJPR,46,97,Credit Card,33,0
61,3863-IUBJR,27,574,Credit Card,38,1
62,9531-NSBMR,44,196,Bank Withdrawal,22,0
63,7878-JGDKK,38,144,Credit Card,29,0
64,2612-RANWT,24,405,Bank Withdrawal,26,1
65,8444-WRIDW,72,466,Credit Card,38,1
66,6394-MFYNG,20,418,Bank Withdrawal,37,1
67,5385-SUIRI,69,332,Bank Withdrawal,38,1
68,4547-KQRTM,60,320,Bank Withdrawal,21,1
69,7993-PYKOF,20,262,Bank Withdrawal,27,1
70,4335-BSMJS,55,180,Credit Card,20,0
71,2373-NTKOD,40,295,Bank Withdrawal,34,0
72,6437-UKHMV,31,396,Bank Withdrawal,26,1
73,2030-BTZRO,54,257,Credit Card,34,0
74,6278-FEPBZ,57,260,Credit Card,34,0
75,1480-IVEVR,76,202,Bank Withdrawal,31,0
76,8746-OQQRW,64,256,Credit Card,34,0
77,4612-THJBS,68,424,Bank Withdrawal,28,1
78,1410-RSCMR,47,319,Credit Card,22,0
79,3468-DRVQJ,42,262,Bank Withdrawal,18,0
80,5327-XOKKY,79,350,Credit Card,34,0
81,4311-QTTAI,63,377,Credit Card,26,0
82,5130-IEKQT,73,549,Credit Card,40,1
83,4588-YBNIB,24,251,Credit Card,39,1
84,2732-ISEZX,44,390,Credit Card,26,0
85,3842-QTGDL,59,277,Bank Withdrawal,28,0
86,6080-LNESI,63,311,Credit Card,29,0
87,9992-RRAMN,40,460,Bank Withdrawal,33,1
88,9420-LOJKX,34,456,Credit Card,25,1
89,7465-ZZRVX,63,371,Bank Withdrawal,29,0
90,9172-ANCRX,35,539,Bank Withdrawal,37,1
91,3197-ARFOY,67,239,Mailed Check,32,0
92,1197-BVMVG,65,55,Bank Withdrawal,26,0
93,9026-RNUJS,73,575,Bank Withdrawal,28,1
94,0023-HGHWL,67,321,Bank Withdrawal,28,1
95,9115-YQHGA,26,229,Bank Withdrawal,33,0
96,3916-NRPAP,21,73,Credit Card,29,0
97,0464-WJTKO,39,75,Bank Withdrawal,28,0
98,9828-AOQLM,37,464,Bank Withdrawal,27,1
99,6992-TKNYO,34,81,Credit Card,30,0
100,0722-TROQR,68,291,Bank Withdrawal,20,1
101,0495-ZBNGW,78,476,Bank Withdrawal,36,1
102,3639-XJHKQ,52,155,Bank Withdrawal,21,0
103,8225-BTJAU,75,369,Bank Withdrawal,39,1
104,9250-WYPLL,20,421,Bank Withdrawal,39,1
105,7268-WNTCP,45,377,Bank Withdrawal,33,0
106,0017-DINOC,47,256,Credit Card,31,0
107,6402-SSEJG,31,386,Bank Withdrawal,23,0
108,5609-IMCGG,44,350,Credit Card,20,0
109,8871-JLMHM,27,158,Credit Card,18,0
110,5334-AFQJB,66,125,Credit Card,34,0
111,3428-MMGUB,34,95,Bank Withdrawal,30,0
112,3496-LFSZU,40,176,Bank Withdrawal,27,0
113,1475-VWVDO,55,61,Bank Withdrawal,29,0
114,0334-GDDSO,77,376,Bank Withdrawal,28,1
115,9094-AZPHK,64,207,Bank Withdrawal,25,0
116,2108-XWMPY,29,562,Credit Card,40,1
117,5075-JSDKI,64,173,Bank Withdrawal,16,0
118,0221-NAUXK,22,193,Bank Withdrawal,31,0
119,0020-INWCK,58,234,Credit Card,19,0
120,0675-NCDYU,61,318,Credit Card,33,0
121,1678-FYZOW,28,418,Bank Withdrawal,31,1
122,2208-UGTGR,62,384,Bank Withdrawal,25,0
123,3635-QQRQD,19,224,Credit Card,16,0
124,2951-QOQTK,28,577,Credit Card,34,1
125,1764-VUUMT,63,317,Credit Card,32,0
126,4988-IQIGL,80,385,Bank Withdrawal,23,1
127,2105-PHWON,41,77,Credit Card,16,0
128,5275-SQEIZ,64,319,Credit Card,39,1
129,4067-HLYQI,43,221,Bank Withdrawal,25,0
130,0363-QJVFX,22,470,Credit Card,35,1
131,9249-FXSCK,20,468,Credit Card,37,1
132,7622-NXQZR,29,393,Credit Card,27,0
133,5701-YVSVF,68,294,Bank Withdrawal,18,0
134,7596-ZYWBB,19,266,Mailed Check,30,0
135,1776-SPBWV,43,183,Bank Withdrawal,25,0
136,8882-TLVRW,52,289,Credit Card,23,0
137,9503-XJUME,23,87,Credit Card,19,0
138,0459-SPZHJ,19,292,Credit Card,16,0
139,3276-HDUEG,23,467,Mailed Check,34,1
140,1492-QGCLU,51,182,Bank Withdrawal,33,0
141,3682-YEUWS,27,88,Credit Card,30,0
142,2014-MKGMH,45,164,Bank Withdrawal,16,0
143,1658-TJVOA,65,130,Bank Withdrawal,28,0
144,6870-ECSHE,23,149,Credit Card,19,0
145,3452-GWUIN,78,337,Bank Withdrawal,27,0
146,6549-NNDYT,59,357,Bank Withdrawal,27,0
147,0402-CQAJN,22,423,Bank Withdrawal,23,1
148,3082-WQRVY,73,72,Credit Card,17,0
149,5095-ETBRJ,28,347,Credit Card,33,0
150,9278-VZKCD,67,80,Bank Withdrawal,23,0
151,2108-GLPQB,49,173,Credit Card,18,0
152,4291-YZODP,56,115,Credit Card,29,0
153,2384-OVPSA,65,319,Mailed Check,20,0
154,4883-QICIH,37,411,Bank Withdrawal,28,1
155,6350-XFYGW,80,360,Bank Withdrawal,18,0
156,5780-INQIK,52,368,Bank Withdrawal,26,0
157,9057-MSWCO,71,505,Credit Card,34,1
158,3500-RMZLT,76,414,Credit Card,34,1
159,8413-VONUO,34,317,Bank Withdrawal,37,1
160,0384-RVBPI,64,164,Credit Card,33,0
161,4419-UJMUS,55,218,Bank Withdrawal,16,0
162,6968-URWQU,50,56,Credit Card,33,0
163,0130-SXOUN,55,62,Credit Card,25,0
164,6516-NKQBO,28,362,Credit Card,19,0
165,2108-YKQTY,42,457,Credit Card,31,1
166,4730-AWNAU,59,245,Credit Card,25,0
167,2249-YPRNG,57,451,Bank Withdrawal,24,1
168,3164-YAXFY,56,196,Bank Withdrawal,19,0
169,1708-PBBOA,51,117,Bank Withdrawal,34,0
170,6094-ZIVKX,45,109,Credit Card,34,0
171,9667-EQRXU,74,520,Bank Withdrawal,26,1
172,1930-BZLHI,31,124,Credit Card,28,0
173,3389-YGYAI,79,556,Bank Withdrawal,20,1
174,4750-UKWJK,77,161,Mailed Check,25,0
175,1907-YLNYW,47,342,Bank Withdrawal,20,0
176,6507-DTJZV,50,306,Credit Card,29,0
177,5288-AHOUP,71,72,Bank Withdrawal,24,0
178,1925-LFCZZ,71,199,Bank Withdrawal,21,0
179,0440-UEDAI,59,113,Credit Card,22,0
180,7641-EUYET,76,562,Bank Withdrawal,28,1
181,8894-JVDCV,39,296,Credit Card,29,0
182,0596-BQCEQ,32,509,Bank Withdrawal,29,1
183,0122-OAHPZ,29,308,Bank Withdrawal,22,1
184,8680-CGLTP,35,280,Bank Withdrawal,32,0
185,8050-XGRVL,22,164,Credit Card,16,0
186,8402-OOOHJ,53,66,Credit Card,35,0
187,5876-HZVZM,55,519,Credit Card,35,1
188,7684-XSZIY,53,225,Bank Withdrawal,18,0
189,4475-NVTLU,21,280,Bank Withdrawal,33,0
190,7319-ZNRTR,43,248,Bank Withdrawal,23,0
191,5248-KWLAR,31,126,Bank Withdrawal,15,0
192,9381-NDKME,74,528,Credit Card,24,1
193,0967-BMLBD,37,234,Credit Card,21,0
194,1666-JZPZT,61,159,Mailed Check,26,0
195,5195-KPUNQ,72,229,Credit Card,17,0
196,3134-DSHVC,49,222,Credit Card,16,0
197,0365-TRTPY,52,221,Bank Withdrawal,23,0
198,3097-FQTVJ,23,106,Mailed Check,15,0
199,6583-SZVGP,59,296,Bank Withdrawal,27,0
200,8999-YPYBV,63,111,Credit Card,34,0
201,4992-LTJNE,40,143,Bank Withdrawal,30,0
202,4132-POCZS,47,233,Bank Withdrawal,34,0
203,5982-PSMKW,20,78,Credit Card,35,0
204,5062-CJJKH,63,257,Credit Card,20,0
205,6770-UAYGJ,23,301,Credit Card,28,0
206,7898-PDWQE,22,191,Credit Card,27,0
207,9661-JALZV,23,128,Credit Card,35,0
208,5370-IIVVL,26,261,Credit Card,27,0
209,1137-DGOWI,53,119,Bank Withdrawal,35,0
210,0310-MVLET,63,575,Bank Withdrawal,34,1
211,2103-ZRXFN,19,277,Credit Card,28,0
212,0746-JTRFU,22,322,Bank Withdrawal,31,1
213,3583-KRKMD,51,356,Bank Withdrawal,15,0
214,0052-DCKON,28,64,Bank Withdrawal,15,0
215,2272-UOINI,44,58,Bank Withdrawal,30,0
216,4098-NAUKP,70,383,Bank Withdrawal,28,0
217,9298-WGMRW,26,139,Bank Withdrawal,33,0
218,0680-DFNNY,62,360,Bank Withdrawal,38,1
219,3799-ISUZQ,49,555,Bank Withdrawal,37,1
220,7129-AZJDE,59,111,Bank Withdrawal,25,0
221,5956-YHHRX,75,381,Bank Withdrawal,30,0
222,3557-HTYWR,56,322,Credit Card,23,0
223,0112-QAWRZ,49,382,Bank Withdrawal,27,0
224,8144-DGHXP,46,252,Bank Withdrawal,31,0
225,6575-SUVOI,65,364,Credit Card,23,0
226,3129-AAQOU,50,190,Credit Card,31,0
227,6961-MJKBO,27,184,Bank Withdrawal,17,0
228,0655-RBDUG,32,592,Bank Withdrawal,31,1
229,5115-SQAAU,55,229,Bank Withdrawal,17,0
230,7459-IMVYU,51,198,Bank Withdrawal,23,0
231,7249-WBIYX,63,479,Bank Withdrawal,37,1
232,9648-BCHKM,22,317,Credit Card,34,0
233,8966-SNIZF,26,79,Bank Withdrawal,35,0
234,0137-OCGAB,25,356,Mailed Check,28,1
235,6366-ZGQGL,60,469,Bank Withdrawal,30,1
236,3727-RJMEO,34,404,Bank Withdrawal,39,1
237,1135-HIORI,48,314,Bank Withdrawal,30,0
238,8069-RHUXK,55,72,Credit Card,31,0
239,7823-JSOAG,39,278,Bank Withdrawal,22,0
240,2876-VBBBL,64,355,Credit Card,36,1
241,5673-FSSMF,19,570,Bank Withdrawal,39,1
242,0774-IFUVM,19,355,Bank Withdrawal,29,0
243,8865-TNMNX,53,285,Credit Card,33,0
244,3005-NFMTA,73,436,Bank Withdrawal,30,1
245,6326-MTTXK,56,350,Bank Withdrawal,38,1
246,1577-HKTFG,42,432,Bank Withdrawal,27,1
247,7145-FEJWU,62,123,Bank Withdrawal,25,0
248,7471-MQPOS,74,306,Bank Withdrawal,17,0
249,2402-TAIRZ,48,257,Bank Withdrawal,32,0
250,0239-OXEXL,37,97,Credit Card,31,0
251,6519-ZHPXP,51,88,Bank Withdrawal,24,0
252,2408-PSJVE,41,210,Credit Card,28,0
253,8778-LMWTJ,28,348,Bank Withdrawal,28,0
254,1644-IRKSF,48,328,Bank Withdrawal,34,1
255,8785-CJSHH,22,70,Bank Withdrawal,35,0
256,2018-PZKMU,32,322,Bank Withdrawal,30,0
257,3521-HTQTV,54,286,Bank Withdrawal,25,0
258,6479-VDGRK,46,376,Bank Withdrawal,15,0
259,4377-VDHYI,29,368,Bank Withdrawal,17,0
260,5843-TTHGI,30,138,Credit Card,15,0
261,5135-RDDQL,37,88,Bank Withdrawal,20,0
262,7710-JSYOA,59,141,Bank Withdrawal,19,0
263,8313-NDOIA,48,160,Bank Withdrawal,24,0
264,5959-BELXA,67,362,Credit Card,20,1
265,8380-PEFPE,60,563,Bank Withdrawal,24,1
266,1029-QFBEN,27,436,Mailed Check,33,1
267,3808-HFKDE,35,260,Bank Withdrawal,26,0
268,0270-THENM,62,65,Bank Withdrawal,27,0
269,7025-IWFHT,62,94,Bank Withdrawal,24,0
270,7608-RGIRO,62,121,Credit Card,31,0
271,7244-QWYHG,20,150,Bank Withdrawal,23,0
272,6131-FOYAS,48,57,Bank Withdrawal,28,0
273,7140-ADSMJ,23,236,Credit Card,31,0
274,4896-CPRPF,38,298,Bank Withdrawal,33,0
275,6674-KVJHG,50,235,Bank Withdrawal,34,0
276,6161-UUUTA,77,521,Bank Withdrawal,37,1
277,2324-AALNO,63,156,Bank Withdrawal,30,0
278,2479-BRAMR,74,543,Bank Withdrawal,22,1
279,0074-HDKDG,46,400,Bank Withdrawal,32,0
280,2267-WTPYD,77,310,Credit Card,27,0
281,4111-BNXIF,19,391,Bank Withdrawal,24,0
282,6469-MRVET,32,122,Bank Withdrawal,30,0
283,7572-KPVKK,44,159,Bank Withdrawal,19,0
284,8597-CWYHH,50,314,Credit Card,25,0
285,8019-ENHXU,50,347,Bank Withdrawal,21,1
286,4315-MURBD,64,545,Bank Withdrawal,29,1
287,1320-GVNHT,56,309,Credit Card,17,0
288,0887-HJGAR,57,304,Mailed Check,26,1
289,6447-EGDIV,23,163,Mailed Check,20,0
290,1179-INLAT,33,296,Credit Card,17,0
291,6749-UTDVX,64,135,Bank Withdrawal,22,0
292,2657-VPXTA,45,259,Bank Withdrawal,32,0
293,1775-KWJKQ,41,254,Credit Card,21,0
294,8942-DBMHZ,26,203,Mailed Check,23,0
295,6572-ADKRS,19,378,Credit Card,20,0
296,3352-RICWQ,45,157,Credit Card,29,0
297,1907-UBQFC,69,447,Bank Withdrawal,38,1
298,5129-HHMZC,64,157,Credit Card,26,0
299,4003-OCTMP,55,103,Bank Withdrawal,15,0
300,8404-VIOMB,52,204,Bank Withdrawal,33,0
301,3677-TNKIO,27,598,Credit Card,28,1
302,1986-PHGZF,73,86,Credit Card,29,0
303,4194-WHFCB,35,376,Bank Withdrawal,28,0
304,7526-BEZQB,39,291,Bank Withdrawal,30,1
305,6993-YGFJV,29,151,Bank Withdrawal,32,0
306,9866-OCCKE,73,202,Mailed Check,23,0
307,5056-FIMPT,47,181,Credit Card,15,0
308,2799-TSLAG,25,372,Bank Withdrawal,23,0
309,8645-KWHJO,47,188,Bank Withdrawal,34,0
310,7351-KYHQH,67,329,Bank Withdrawal,26,0
311,5076-YVXCM,55,206,Bank Withdrawal,33,0
312,4933-IKULF,71,95,Mailed Check,20,0
313,9453-PATOS,24,282,Credit Card,34,0
314,7606-BPHHN,39,200,Credit Card,15,0
315,4236-UJPWO,34,207,Bank Withdrawal,28,0
316,9912-OMZDS,63,369,Bank Withdrawal,28,0
317,8777-PVYGU,36,50,Mailed Check,29,0
318,2636-ALXXZ,68,594,Bank Withdrawal,22,1
319,9190-MFJLN,65,339,Credit Card,24,1
320,8095-WANWK,46,394,Credit Card,25,0
321,5343-SGUBI,43,369,Credit Card,26,0
322,3296-SILRA,76,262,Mailed Check,30,1
323,7670-ZBPOQ,59,132,Bank Withdrawal,30,0
324,4973-MGTON,33,229,Credit Card,21,0
325,1852-QSWCD,62,317,Credit Card,34,0
326,5889-LFOLL,27,261,Bank Withdrawal,38,1
327,6345-HOVES,59,306,Bank Withdrawal,29,0
328,3278-FSIXX,34,340,Credit Card,17,0
329,0916-KNFAJ,37,240,Credit Card,33,0
330,7208-PSIHR,50,260,Bank Withdrawal,16,0
331,3926-CUQZX,27,352,Bank Withdrawal,37,1
332,3016-KSVCP,47,375,Credit Card,17,0
333,7748-UMTRK,80,354,Bank Withdrawal,27,0
334,6789-HJBWG,20,118,Bank Withdrawal,18,0
335,2252-ISRNH,22,99,Bank Withdrawal,25,0
336,2929-QNSRW,21,266,Bank Withdrawal,34,1
337,3096-WPXBT,60,135,Credit Card,29,0
338,2501-XWWTZ,51,167,Bank Withdrawal,21,0
339,1154-HYWWO,55,347,Credit Card,29,0
340,8714-CTZJW,24,233,Credit Card,18,0
341,4187-CINZD,73,579,Credit Card,40,1
342,6292-TOSSS,64,344,Bank Withdrawal,32,0
343,9940-HPQPG,58,320,Bank Withdrawal,35,1
344,7503-ZGUZJ,25,444,Mailed Check,21,1
345,5708-EVONK,37,338,Bank Withdrawal,23,1
346,6518-PPLMZ,38,77,Credit Card,17,0
347,4817-QRJSX,46,422,Credit Card,26,1
348,2853-CWQFQ,20,78,Credit Card,15,0
349,3716-BDVDB,62,588,Bank Withdrawal,35,1
350,9477-LGWQI,28,147,Credit Card,27,0
351,7294-TMAOP,30,557,Bank Withdrawal,39,1
352,8148-BPLZQ,34,221,Bank Withdrawal,16,0
353,2043-WVTQJ,61,215,Credit Card,30,0
354,9488-FVZCC,35,314,Bank Withdrawal,28,0
355,7691-XVTZH,30,209,Bank Withdrawal,27,0
356,5934-RMPOV,32,328,Bank Withdrawal,31,0
357,8229-MYEJZ,44,179,Bank Withdrawal,15,0
358,5626-MGTUK,50,82,Bank Withdrawal,30,0
359,9564-KCLHR,58,519,Mailed Check,22,1
360,5134-IKDAY,34,430,Bank Withdrawal,26,1
361,7032-LMBHI,42,211,Bank Withdrawal,28,0
362,5569-IDSEY,52,137,Bank Withdrawal,22,0
363,2632-IVXVF,40,198,Credit Card,26,0
364,3750-RNQKR,38,123,Credit Card,30,0
365,0318-QUUOB,25,445,Bank Withdrawal,32,1
366,7515-LODFU,67,145,Credit Card,33,0
367,9153-BTBVV,61,230,Bank Withdrawal,24,0
368,9762-YAQAA,54,132,Credit Card,27,0
369,8165-ZJRNM,62,142,Bank Withdrawal,19,0
370,1428-GTBJJ,20,586,Bank Withdrawal,28,1
371,2072-ZVJJX,47,101,Bank Withdrawal,28,0
372,6670-MFRPK,53,372,Credit Card,34,0
373,0804-YGEQV,59,105,Bank Withdrawal,17,0
374,4566-GOLUK,43,364,Bank Withdrawal,36,1
375,9386-LDCZR,19,225,Credit Card,35,0
376,2817-LVCPP,36,272,Credit Card,33,0
377,3007-FDPEA,28,260,Bank Withdrawal,16,0
378,8808-ELEHO,66,254,Bank Withdrawal,30,1
379,8152-UOBNY,66,92,Bank Withdrawal,35,0
380,6746-WAUWT,62,326,Credit Card,30,0
381,0188-GWFLE,33,249,Credit Card,26,0
382,2155-AMQRX,37,381,Credit Card,21,0
383,4043-MKDTV,54,360,Bank Withdrawal,33,0
384,3269-ATYWD,79,563,Bank Withdrawal,37,1
385,8314-HTWVE,38,203,Credit Card,21,0
386,4503-BDXBD,41,469,Bank Withdrawal,34,1
387,0515-YPMCW,42,371,Credit Card,22,1
388,3422-GALYP,20,247,Bank Withdrawal,15,0
389,3090-HAWSU,44,504,Credit Card,35,1
390,6993-YCOBK,48,74,Bank Withdrawal,17,0
391,4716-MRVEN,30,221,Credit Card,28,0
392,3623-FQBOX,34,270,Credit Card,30,0
393,5716-LIBJC,29,79,Credit Card,33,0
394,8204-TIFGJ,38,203,Bank Withdrawal,17,0
395,7061-OVMIM,57,309,Bank Withdrawal,20,0
396,3948-KXDUF,64,103,Bank Withdrawal,16,0
397,4445-ZJNMU,30,359,Credit Card,27,0
398,7590-VHVEG,36,181,Bank Withdrawal,18,0
399,8245-UMPYT,66,338,Bank Withdrawal,30,1
400,0795-XCCTE,80,166,Bank Withdrawal,32,0
401,8124-NZVGJ,29,232,Credit Card,30,0
402,3113-IWHLC,24,229,Credit Card,23,0
403,4957-TIALW,26,84,Credit Card,18,0
404,4188-PCPIG,32,67,Credit Card,28,0
405,9584-EXCDZ,53,181,Bank Withdrawal,17,0
406,1989-PRJHP,75,363,Bank Withdrawal,33,1
407,2903-YYTBW,48,239,Bank Withdrawal,30,0
408,1915-IOFGU,53,593,Bank Withdrawal,33,1
409,9853-JFZDU,20,254,Bank Withdrawal,23,0
410,2153-MREFK,55,377,Bank Withdrawal,26,1
411,8260-NGFNY,29,576,Mailed Check,24,1
412,4080-OGPJL,53,425,Bank Withdrawal,29,1
413,4636-QRJKY,64,301,Bank Withdrawal,22,1
414,1755-FZQEC,26,245,Credit Card,20,0
415,4918-FYJNT,68,359,Bank Withdrawal,23,0
416,4742-DRORA,59,177,Bank Withdrawal,27,0
417,3814-MLAXC,58,279,Credit Card,40,1
418,6319-IEJWJ,63,532,Bank Withdrawal,30,1
419,4597-NUCQV,65,446,Bank Withdrawal,24,1
420,5445-GLVOT,64,288,Bank Withdrawal,25,0
421,1703-MGIAB,53,271,Credit Card,18,0
422,4633-MKHYU,23,200,Credit Card,32,0
423,1597-LHYNC,74,582,Bank Withdrawal,30,1
424,0816-TSPHQ,35,377,Credit Card,25,0
425,4195-PNGZS,23,210,Bank Withdrawal,33,0
426,2192-OZITF,60,153,Credit Card,32,0
427,1591-XWLGB,44,68,Credit Card,35,0
428,9481-WHGWY,35,246,Credit Card,26,0
429,4274-DRSQT,33,66,Bank Withdrawal,28,0
430,3002-WQZWT,25,78,Bank Withdrawal,35,0
431,9534-NSXEM,28,147,Credit Card,33,0
432,6619-RPLQZ,24,214,Mailed Check,25,0
433,3154-CFSZG,57,70,Bank Withdrawal,23,0
434,2190-PHBHR,22,137,Credit Card,27,0
435,4951-UKAAQ,30,596,Bank Withdrawal,32,1
436,9046-JBFWA,20,374,Credit Card,16,0
437,0722-SVSFK,45,58,Bank Withdrawal,26,0
438,9040-KZVWO,59,185,Bank Withdrawal,16,0
439,7203-OYKCT,45,171,Bank Withdrawal,16,0
440,3442-ZHHCC,60,286,Credit Card,25,0
441,2575-GFSOE,25,553,Bank Withdrawal,26,1
442,0123-CRBRT,62,225,Mailed Check,20,0
443,4504-YOULA,42,162,Credit Card,16,0
444,2003-CKLOR,62,451,Bank Withdrawal,30,1
445,0973-KYVNF,59,98,Credit Card,32,0
446,6625-FLENO,31,252,Credit Card,29,0
447,3156-QLHBO,58,162,Credit Card,24,0
448,7375-WMVMT,75,98,Credit Card,16,0
449,6941-KXRRV,65,386,Bank Withdrawal,15,0
450,5120-ZBLAI,40,167,Bank Withdrawal,24,0
451,7994-UYIVZ,62,162,Bank Withdrawal,23,0
452,6035-RIIOM,39,75,Bank Withdrawal,27,0
453,3070-BDOQC,38,80,Bank Withdrawal,34,0
454,5995-LFTLE,39,247,Credit Card,18,0
455,5663-QBGIS,65,184,Bank Withdrawal,19,0
456,9863-JZAIC,60,583,Credit Card,37,1
457,7246-ZGQDF,63,65,Bank Withdrawal,27,0
458,8819-ZBYNA,51,298,Credit Card,18,0
459,6100-QQHEB,42,276,Bank Withdrawal,25,1
460,6754-WKSHP,61,262,Bank Withdrawal,28,0
461,9189-JWSHV,69,549,Bank Withdrawal,34,1
462,1427-VERSM,62,334,Bank Withdrawal,24,0
463,4115-BNPJY,60,73,Credit Card,17,0
464,1302-TPUBN,58,117,Bank Withdrawal,28,0
465,2858-EIMXH,69,314,Credit Card,34,0
466,8623-ULFNQ,79,364,Bank Withdrawal,31,0
467,8496-DMZUK,62,340,Bank Withdrawal,17,0
468,3642-GKTCT,58,370,Credit Card,35,0
469,6380-ARCEH,19,70,Credit Card,34,0
470,1794-HBQTJ,22,471,Credit Card,28,1
471,9626-WEQRM,53,63,Credit Card,17,0
472,5406-KGRMX,30,227,Bank Withdrawal,33,0
473,0018-NYROU,58,292,Bank Withdrawal,16,0
474,1135-LMECX,47,357,Credit Card,33,0
475,6366-XIVKZ,40,252,Credit Card,28,0
476,6341-AEVKX,37,269,Bank Withdrawal,30,0
477,1116-FRYVH,29,234,Credit Card,21,0
478,5536-SLHPM,38,576,Bank Withdrawal,30,1
479,1031-IIDEO,51,557,Bank Withdrawal,23,1
480,5346-BZCHP,19,63,Credit Card,18,0
481,9943-VSZUV,75,383,Mailed Check,33,0
482,3744-ZBHON,64,264,Bank Withdrawal,33,0
483,9237-HQITU,19,390,Bank Withdrawal,20,1
484,5555-RNPGT,61,241,Credit Card,26,0
485,3323-CPBWR,61,241,Credit Card,24,0
486,0887-WBJVH,29,315,Bank Withdrawal,33,0
487,0042-JVWOJ,64,99,Bank Withdrawal,23,0
488,5442-XSDCW,61,307,Bank Withdrawal,30,1
489,3161-GETRM,61,197,Credit Card,29,0
490,1060-ENTOF,70,174,Credit Card,23,0
491,2831-EBWRN,46,370,Bank Withdrawal,22,0
492,8361-LBRDI,31,318,Credit Card,26,0
493,5160-UXJED,27,382,Credit Card,18,0
494,6080-TCMYC,55,246,Bank Withdrawal,22,0
495,6869-FGJJC,50,342,Credit Card,35,0
496,1265-HVPZB,49,69,Credit Card,25,0
497,4433-JCGCG,80,578,Bank Withdrawal,37,1
498,2821-WARNZ,25,353,Credit Card,30,0
499,6923-JHPMP,35,192,Bank Withdrawal,15,0
500,8213-TAZPM,45,168,Bank Withdrawal,33,0
501,2027-DNKIV,28,333,Credit Card,15,0
502,9150-KPBJQ,43,294,Credit Card,28,0
503,6253-GNHWH,63,158,Credit Card,24,0
504,5605-XNWEN,77,108,Bank Withdrawal,32,0
505,8400-WZICQ,49,187,Bank Withdrawal,23,0
506,7601-WFVZV,35,344,Credit Card,28,0
507,8631-WUXGY,26,288,Bank Withdrawal,17,0
508,3627-FCRDW,49,255,Bank Withdrawal,20,1
509,8152-VETUR,26,262,Credit Card,32,0
510,3030-YZADT,57,306,Mailed Check,33,1
511,9259-PACGQ,19,591,Bank Withdrawal,25,1
512,7088-FBAWU,22,353,Credit Card,33,0
513,7278-CKDNC,76,108,Bank Withdrawal,33,0
514,9734-YWGEX,27,586,Credit Card,32,1
515,2874-YXVVA,38,223,Bank Withdrawal,18,0
516,1202-KKGFU,24,324,Bank Withdrawal,18,0
517,7508-DQAKK,21,181,Credit Card,15,0
518,4366-CTOUZ,36,272,Credit Card,15,0
519,4673-KKSLS,56,298,Bank Withdrawal,16,0
520,9717-IOAAF,54,51,Credit Card,20,0
521,0042-RLHYP,47,308,Bank Withdrawal,26,0
522,6723-WSNTY,73,295,Credit Card,33,0
523,8844-TONUD,54,480,Mailed Check,29,1
524,6559-ILWKJ,44,556,Bank Withdrawal,36,1
525,4013-UBXWQ,33,549,Bank Withdrawal,34,1
526,7673-BQGKU,64,54,Bank Withdrawal,34,0
527,9861-PDSZP,19,239,Credit Card,30,0
528,6810-VCAEX,57,364,Credit Card,25,0
529,1241-FPMOF,31,351,Credit Card,18,0
530,3605-JISKB,67,331,Credit Card,24,0
531,6752-APNJL,30,188,Credit Card,20,0
532,8277-RVRSV,22,320,Credit Card,27,0
533,6692-UDPJC,61,329,Bank Withdrawal,20,1
534,5940-AHUHD,30,366,Credit Card,35,1
535,1429-UYJSV,57,149,Credit Card,33,0
536,5208-FVQKB,41,379,Credit Card,28,0
537,5485-ITNPC,42,73,Bank Withdrawal,24,0
538,8382-SHQEH,58,438,Bank Withdrawal,33,1
539,0295-PPHDO,56,469,Bank Withdrawal,29,1
540,5016-ETTFF,46,576,Credit Card,23,1
541,8706-HRADD,29,232,Credit Card,17,0
542,1271-SJBGZ,77,305,Bank Withdrawal,31,1
543,0206-TBWLC,63,116,Credit Card,24,0
544,4140-WJAWW,57,303,Credit Card,33,1
545,6122-EFVKN,44,85,Credit Card,24,0
546,1004-NOZNR,71,374,Credit Card,24,0
547,2972-YDYUW,47,353,Bank Withdrawal,25,0
548,8224-UAXBZ,55,274,Bank Withdrawal,35,0
549,4989-LIXVT,66,386,Bank Withdrawal,24,0
550,1481-ZUWZA,52,481,Credit Card,24,1
551,0516-OOHAR,39,364,Bank Withdrawal,31,0
